info,rate,title,title2,hot,img_url
张爱玲 / 花城出版社 / 1996-06 / 12.80元,8.4,"
                红玫瑰与白玫瑰

                
              ",,"(
                    42200人评价
                )",https://img3.doubanio.com/view/subject/m/public/s3695882.jpg
安意如 / 天津教育出版社 / 2006-8 / 23.80元,7.2,"
                人生若只如初见

                
                  ",,"(
                    44113人评价
                )",https://img1.doubanio.com/view/subject/m/public/s1787057.jpg
太宰治 / 许时嘉 / 吉林出版集团有限责任公司 / 2009年9月 / 16.00元,8.3,"
                人间失格

                
              ",人間失格,"(
                    52943人评价
                )",https://img3.doubanio.com/view/subject/m/public/s6100756.jpg
天下霸唱 / 安徽文艺出版社 / 2006 / 25.0,8.1,"
                鬼吹灯之精绝古城

                
                  ",,"(
                    41798人评价
                )",https://img3.doubanio.com/view/subject/m/public/s6048082.jpg
（丹麦）安徒生 / 叶君健 / 人民文学出版社 / 1997-08 / 25.00,9.2,"
                安徒生童话故事集

                
              ",,"(
                    36769人评价
                )",https://img3.doubanio.com/view/subject/m/public/s1034062.jpg
鲁迅 / 人民文学出版社 / 1973年3月 / 0.36元,8.8,"
                呐喊

                
              ",,"(
                    39705人评价
                )",https://img3.doubanio.com/view/subject/m/public/s4696893.jpg
张爱玲 / 北京十月文艺出版社 / 2009-4 / 28.00,7.6,"
                小团圆

                
              ",,"(
                    41975人评价
                )",https://img3.doubanio.com/view/subject/m/public/s4197443.jpg
明晓溪 / 新世界出版社 / 2006-3 / 20.00元,6.9,"
                泡沫之夏

                
              ",,"(
                    43605人评价
                )",https://img3.doubanio.com/view/subject/m/public/s1914522.jpg
明晓溪 / 新世界出版社 / 2005-5 / 20.00元,6.6,"
                会有天使替我爱你

                
              ",,"(
                    44532人评价
                )",https://img3.doubanio.com/view/subject/m/public/s1320494.jpg
[英] 乔治·奥威尔 / 刘绍铭 / 北京十月文艺出版社 / 2010-4-1 / 28.00,9.3,"
                1984

                
              ",Nineteen Eighty-Four,"(
                    48793人评价
                )",https://img1.doubanio.com/view/subject/m/public/s4371408.jpg
落落 / 春风文艺出版社 / 2005-2 / 20.00元,7.6,"
                年华是无效信

                
              ",,"(
                    39779人评价
                )",https://img1.doubanio.com/view/subject/m/public/s2660837.jpg
〔日〕东野圭吾 / 李炜 / 南海出版公司 / 2009年9月 / 28.00元,7.5,"
                幻夜

                
                  ",,"(
                    46089人评价
                )",https://img3.doubanio.com/view/subject/m/public/s3960322.jpg
[美] 杰克·凯鲁亚克 / 王永年 / 上海译文出版社 / 2006-10 / 28.00元,7.8,"
                在路上

                
              ",On the Road,"(
                    39715人评价
                )",https://img1.doubanio.com/view/subject/m/public/s2577057.jpg
金庸 / 生活·读书·新知三联书店 / 1999-04 / 47.00元,8.9,"
                射雕英雄传（全四册）

                
              ",,"(
                    34434人评价
                )",https://img3.doubanio.com/view/subject/m/public/s2157336.jpg
当年明月 / 中国海关出版社 / 2009-4 / 358.20元,9.1,"
                明朝那些事儿（1-9）

                
                  ",,"(
                    41339人评价
                )",https://img3.doubanio.com/view/subject/m/public/s3792001.jpg
幾米 / 格林 / 2000-2-1 / NT$ 299,8.6,"
                月亮忘記了

                
              ",,"(
                    36096人评价
                )",https://img1.doubanio.com/view/subject/m/public/s1385508.jpg
当年明月 / 中国友谊出版公司 / 2007-4 / 24.80,8.9,"
                明朝那些事儿（叁）

                
                  ",,"(
                    37025人评价
                )",https://img3.doubanio.com/view/subject/m/public/s2544553.jpg
三毛 / 哈尔滨出版社 / 2003-6 / 15.80元,8.9,"
                哭泣的骆驼

                
              ",,"(
                    31177人评价
                )",https://img3.doubanio.com/view/subject/m/public/s1020454.jpg
辛夷坞 / 朝华出版社 / 2007-10 / 25.00元,7.6,"
                原来你还在这里

                
              ",,"(
                    39292人评价
                )",https://img3.doubanio.com/view/subject/m/public/s3358963.jpg
张爱玲 / 北京十月文艺出版社 / 2006-12 / 28.00元,8.6,"
                半生缘

                
              ",,"(
                    38863人评价
                )",https://img1.doubanio.com/view/subject/m/public/s2838737.jpg
江南 / 华文出版社 / 2004-1 / 25.00元,8.4,"
                此间的少年

                
              ",,"(
                    36510人评价
                )",https://img1.doubanio.com/view/subject/m/public/s1068707.jpg
宋鸿兵 编著 / 中信出版社 / 2007-6 / 38.00元,7.2,"
                货币战争

                
              ",,"(
                    40417人评价
                )",https://img3.doubanio.com/view/subject/m/public/s2533235.jpg
匪我思存 / 新世界出版社 / 2007-2 / 20.00元,7.9,"
                佳期如梦

                
              ",,"(
                    36570人评价
                )",https://img1.doubanio.com/view/subject/m/public/s1991548.jpg
[以色列]尤瓦尔·赫拉利 / 林俊宏 / 中信出版社 / 2014-11-1 / CNY 68.00,9.1,"
                人类简史

                
                  ",A brief history of humankind,"(
                    50676人评价
                )",https://img3.doubanio.com/view/subject/m/public/s27814883.jpg
[英] 阿加莎・克里斯蒂 / 祁阿红 / 人民文学出版社 / 2008-3 / 19.00,8.9,"
                无人生还

                
              ",And Then There Were None,"(
                    38853人评价
                )",https://img3.doubanio.com/view/subject/m/public/s2962510.jpg
高木直子 / 洪俞君 / 大田 / 2004-12-1 / NT$220,8.4,"
                一個人住第5年

                
              ",,"(
                    35427人评价
                )",https://img3.doubanio.com/view/subject/m/public/s7059163.jpg
菲茨杰拉德 / 姚乃强 / 人民文学出版社 / 2004-06 / 12.00元,8.3,"
                了不起的盖茨比

                
              ",The Great Gatsby,"(
                    40716人评价
                )",https://img3.doubanio.com/view/subject/m/public/s1005875.jpg
[美] 奥德丽·尼芬格 / 夏金 / 人民文学出版社 / 2007-4 / 29.90元,8.1,"
                时间旅行者的妻子

                
              ",The Time Traveler´s Wife,"(
                    35993人评价
                )",https://img3.doubanio.com/view/subject/m/public/s2375756.jpg
安妮宝贝 / 中国社会科学出版社 / 2000-1 / 19.00,7.5,"
                告别薇安

                
              ",,"(
                    38040人评价
                )",https://img3.doubanio.com/view/subject/m/public/s1650313.jpg
梁文道 / 广西师范大学出版社 / 2009-1 / 38.00,8.1,"
                常识

                
              ",,"(
                    36271人评价
                )",https://img3.doubanio.com/view/subject/m/public/s3588323.jpg
王小波 / 上海锦绣文章出版社 / 2008-5 / 18.00元,8.8,"
                爱你就像爱生命

                
              ",,"(
                    39431人评价
                )",https://img3.doubanio.com/view/subject/m/public/s4661043.jpg
三毛 / 北京十月文艺出版社 / 2011-1-7 / 24.00元,9.3,"
                撒哈拉的故事

                
              ",,"(
                    38055人评价
                )",https://img3.doubanio.com/view/subject/m/public/s6780941.jpg
桐华 / 民族出版社 / 2006-6 / 25.00元,8.1,"
                步步惊心

                
              ",,"(
                    35988人评价
                )",https://img3.doubanio.com/view/subject/m/public/s1681146.jpg
蔡崇达 / 天津人民出版社 / 2014-12-1 / 39.80元,7.6,"
                皮囊

                
              ",No More Than Skins,"(
                    47407人评价
                )",https://img3.doubanio.com/view/subject/m/public/s27943411.jpg
安妮宝贝 / 南海出版公司 / 2004-1 / 20.00元,7.7,"
                二三事

                
              ",,"(
                    36062人评价
                )",https://img3.doubanio.com/view/subject/m/public/s1157535.jpg
余华 / 上海文艺出版社 / 2006-3 / 27.00元,7.4,"
                兄弟（下）

                
              ",,"(
                    38354人评价
                )",https://img3.doubanio.com/view/subject/m/public/s9109733.jpg
蒋勋 / 广西师范大学出版社 / 2009-10-1 / 36.00元,8.1,"
                孤独六讲

                
              ",,"(
                    37647人评价
                )",https://img3.doubanio.com/view/subject/m/public/s4075572.jpg
（法）勒庞 / 冯克利 / 中央编译出版社 / 2011-5-1 / 16.00元,8.3,"
                乌合之众

                
                  ",The Crowd: A Study of the Popular Mind,"(
                    41220人评价
                )",https://img3.doubanio.com/view/subject/m/public/s1988393.jpg
南派三叔 / 中国友谊出版公司 / 2007-4 / 26.80元,8.2,"
                盗墓笔记2

                
                  ",,"(
                    35958人评价
                )",https://img3.doubanio.com/view/subject/m/public/s2376476.jpg
